N,Repetition,Rate_TUM,Rate_Random,Rate_EPA
10,586,2.986649368302296,1.8567615791344574,2.6697483349927746
10,587,2.6016450994638167,0.8732918360898678,1.9391220225112793
10,588,3.875390809246714,1.44381013311077,3.0305995538312605
10,589,2.5461489922435607,1.4040134969923332,2.0885836530761996
10,590,7.597358381600314,4.918840463349611,6.762620524927745
10,591,1.231840839659588,0.815971007701775,0.9786976624272874
10,592,0.8285684001711422,0.22580440626041381,0.6590937505652602
10,593,0.30594141280125603,0.1410575816491989,0.30586888289260666
10,594,3.2692924467288833,1.1290752163334392,2.6183756918123438
10,595,0.48354708986794104,0.17249972338372715,0.4102575224052188
10,596,1.1827065111113355,0.5300234916070257,0.9321423394552748
10,597,1.6981972601367847,1.4051027617879095,1.3469530861286934
10,598,0.6370290513356307,0.3071170734937562,0.5640417686340666
10,599,2.606873263817065,0.6088255981490861,1.851408573631094
10,600,1.485369059128962,0.7215989218076018,1.3437820568515702
10,601,1.9811334298188266,0.8134753766562569,1.4720910757071897
10,602,1.3877807932287896,0.920422308449951,1.1653584466118894
10,603,1.4420843147039233,0.5761631603156766,1.0908698316766268
10,604,0.641514235474385,0.27149431464726614,0.6001122225207763
10,605,13.160683534606703,8.778874395735283,12.364889997445019
10,606,2.5794625311540713,1.7385268365541033,1.7619035909344558
10,607,3.9016167150584433,1.7192749129025506,2.680336105622146
10,608,1.423999361022699,0.9036849993268187,1.1820109199276114
10,609,3.0288656545557533,2.5059114773385547,2.745533575170695
